,id,date,genre,text,pre_target,nb_tokens,stance,sujet,pre_gemma
30,765,15/05/2017,Femme,"J'ai participé à la double écoute, à la réunion de 20h et à la maraude et ce qui m'a le plus marqué est une intervention. Une signalisation a était faite et on est allé vers 22h30 dans le 10e arrondissement le voir. Il s'agissait d'un homme d'environs 60ans, Khader. Il était allongé sur des tas de vêtements et couvertures. Il connaissait toute l'équipe, c'est un habitué du samu social. Toutes les semaines, une équipe passe le voir pour essayer de l'amener dans un centre ou lui donner un repas. Il ne veut que rarement venir dormir dans un centre et ce soir, il a accepté de venir. Il semblait fatigué, usé, démoralisé. On a parlé presque 1h avec lui, puis il a décidé de venir avec nous. Il était très attachant. J'étais impressionnée par l'attitude des intervenant pour lui faire changer d'avis et le convaincre de venir au centre.","(samu social, Pour) (Khader, Neutre) (intervention, Pour)",211.0,"['Pour', 'Neutre', 'Pour']","['samu social', 'Khader', 'intervention']","(Travail du samu social, Pour), (aide aux personnes démunies, Pour), (attitude des intervenants, Pour) 
"
31,14,26/01/2020,Femme,"Atelier double écoute intéressant   Départ pour le maraude à 21h, l'équipe est très accueillante.  Peu de signalement et peu d'activité cette nuit là mais ce fût tout de même une belle expérience humaine d'aider les personnes en difficulté et de le conduire vers un centre d'hébergement afin qu'ils soient au chaud et qu'ils s'alimentent.   Visite du centre Romain Rolland avec le travailleur social.   Belle expérience mais assez long quand il y a peu d'activité","(aide aux personnes en difficulté, Pour) (expérience humaine, Pour) (activité, Contre)",105.0,"['Pour', 'Pour', 'Contre']","['aide aux personnes en difficulté', 'expérience humaine', 'activité']","(Atelier double écoute, Pour)
(Activité maraude, Pour)
(Visite du centre Romain Rolland, Neutre) 
"
32,362,17/07/2018,Femme,"La garde au samu sociale a été une très bonne expérience, je suis contente d'avoir eut la possibilité de participer à une maraude. Cela nous fait découvrir une autre facette de notre métier et nous montre à quel point le contact social est important dans des situations délicates. Ce qui m'a le plus plu c'est l'approche des personnes à la rue par les équipes de maraude. Cela a été une expérience très enrichissante sur le plan humain !","(expérience de garde au SAMU, Pour) (importance du contact social, Pour) (approche des personnes à la rue, Pour)",92.0,"['Pour', 'Pour', 'Pour']","['expérience de garde au SAMU', 'importance du contact social', 'approche des personnes à la rue']","(garde au samu social, Pour)
(maraude, Pour)
(contact social, Pour) 
"
33,2085,24/01/2012,Homme,"Ce fut une nuit très enrichissante pour moi et que je ne suis pas prêt d'oublier, en effet  être confronter à la misère des gens, et constate qu'ils arrivent à vivre dans des conditions déplorables, m'a beaucoup touché.  Ce qui m'a le plus marqué, c'est le fait de me retrouver à l'arrière du véhicule et de pouvoir échanger avec les sans abris, c'était fort.  Par ailleurs j'ai aussi été choqué par le manque de moyen dont dispose le 115, en effet on s'en rend bien compte lors de la double écoute où les gens disent avoir attendu 1h sans avoir personne; mais pas que... Seulement 9 camions maraudent la nuit pour couvrir tout Paris, et en l'espace de 15 minutes on avait ""plus rien"" à donner aux sans abris.","(la misère des gens et leurs conditions de vie, Empathie) (le manque de moyens du 115, Contre) (nombre insuffisant de camions pour la maraude nocturne à Paris, Contre)",177.0,"['Contre', 'Contre']","['le manque de moyens du 115', 'nombre insuffisant de camions pour la maraude nocturne à Paris']","(expérience personnelle, Pour)
(conditions de vie des sans abris, Contre)
(moyens du 115, Contre) 
"
34,297,24/11/2018,Homme,"Très bonne expérience cette nuit au Samu social,  difficile de savoir qu’en plein hiver, sous la pluie, des personnes dorment dehors.   Cette garde ne m’a pas laissé indifférent, bien au contraire.     Ce qui m’a plu : Aller voir les personnes, échanger, trouver une place dans un hébergement pour la nuit, expérience de l’equipe     Ce qui ne m’a pas plu : assister à un réunion des salariés (1h)","(Samu social, Pour)(Personnes dormant dehors, Contre)(Réunion des salariés, Contre)",95.0,"['Pour', 'Contre', 'Contre']","['Samu social', 'Personnes dormant dehors', 'Réunion des salariés']","(Samu social, Pour) 
(Travail du Samu social, Pour)
(Réunion des salariés, Contre) 
"
35,1178,30/08/2015,Femme,"J'ai été à contre-coeur au Samu social. Je ne voulais pas aller serrer la main et discuter avec les clochards, d'autant plus en pleine canicule. Je n'en vois pas l'intérêt, ça ne changera rien à leur situation. Peu m'importe de savoir les aléas de la vie des gens. En stage à l'hôpital je parle des dossiers des patients avec l'assistante sociale, je pense que cela suffit pour mes connaissances de cette partie-là de la prise en charge.","(Samu social, Contre)(interaction avec les clochards, Contre)(importance de discuter avec les patients, Contre)",105.0,"['Contre', 'Contre', 'Contre']","['Samu social', 'interaction avec les clochards', 'importance de discuter avec les patients']","(Aide aux sans-abri, Contre), (Volontariat au Samu social, Contre), (Prise en charge des personnes démunies, Neutre) 
"
36,747,20/06/2017,Femme,"Un appel d'une jeune fille de 16ans qui a fuit son domicile à Toulouse car son père la battait.  Elle était pendant un temps hébergée chez sa meilleure amie, mais les parents de cette dernière lui ont fait comprendre qu'elle était restée trop longtemps. Elle se retrouve donc à la rue, et pour sa première nuit elle a choisi la Gare de Lyon. L'endroit semble sur, il y a du passage, elle se sent moins seule. L'assistante sociale qui a pris l'appel lui dit de patienter et coupe les micros.  Elle m'annonce qu'il faut trouver un endroit pour l'héberger, en effet elle risque plus de problèmes en restant dans cette gare. Mais il est deja tard et il ne reste plus de place dans les centres d'accueil de nuit...  Elle reprend alors l'appel et lui conseille de rester dans les Urgences de l'hôpital le plus proche, ces derniers ont l'habitude d'avoir ce genre de cas.","(conditions de vie de la jeune fille, Neutre) (situation des centres d'accueil, Neutre) (conseil de l'assistante sociale, Pour)",199.0,"['Neutre', 'Neutre', 'Pour']","['conditions de vie de la jeune fille', ""situation des centres d'accueil"", ""conseil de l'assistante sociale""]","(Violence familiale, Contre)
(Hébergements pour jeunes sans abris, Pour) 
(Assistance sociale, Neutre) 
"
37,508,05/12/2017,Femme,"La garde au Samu Social permet de remettre en cause les aprioris sur les personnes défavorisées et sans domicile, que nous sommes souvent amenés à soigner à l'hôpital, et avec qui nous avons parfois tendance à être mal à l'aise. Discuter avec ces personnes permet de bien se rendre compte de leur humanité, que l'on a parfois tendance à oublier en les croisant sur le trottoir. Il est très intéressant d'observer l'attitude de l'équipe de maraude, bienveillante et franche, sans fausse pitié, et de s'en inspirer pour son propre comportement, a l'hôpital comme dans la vie.      Sur les modalités de la garde, je trouve que rajouter une nuit complète pendant le pôle d'urgences-réanimation déjà très riche en gardes témoigne d'un manque de considération du sommeil des étudiants. J'ai été déposé plus tôt car il n'y avait plus de signalements ni de places en foyer, j'ai pourtant vu et appris beaucoup de choses tout en ayant pu dormir une partie de la nuit, et un retour vers 1h me paraîtrait une meilleure solution pour profiter pleinement  de l'expérience.","(garde au Samu Social, Pour) (sommeil des étudiants, Contre) (retour vers 1h, Pour)",249.0,"['Pour', 'Contre', 'Pour']","['garde au Samu Social', 'sommeil des étudiants', 'retour vers 1h']","(garde au Samu Social, Pour)
(modalités de la garde au Samu Social, Contre) 
"
38,410,06/05/2018,Homme,"L'équipe était accueillante. Elle prend le temps de nous expliquer. Le contact avec les sans-abris est varié. Les personnalités rencontrées et les histoires sont variées rendant chaque rencontre unique et intéressante. Le samu a un rôle nécessaire et apporte une aide concrète aux personnes dans le besoin, marauder avec eux permet de bien s'en rendre compte et facilite le contact avec les gens dans le besoin.","(l'équipe, Pour) (le samu, Pour)",84.0,"['Pour', 'Pour']","[""l'équipe"", 'le samu']","(équipe, Pour)
(sans-abris, Neutre)
(samu, Pour) 
"
39,1259,10/07/2015,Femme,"J'ai le mal des transports donc évidemment passer toute ma nuit à tourner dans Paris dans une camionnette n'a pas été une partie de plaisir !! Avez vous pensé au nombre de personnes dans mon cas ?   Par ailleurs lorsqu'on est dans la camionnette on ne parle pas avec les sdf, on ne les voit même pas si on s'assoie devant, or c'est 95% du temps de la maraude...  Pourquoi ne pas rendre la maraude facultatif ? Et allonger éventuellement le temps de la double écoute 115. Ou bien remplacer la maraude par une nuit au centre Romain Rolland ou l'on rencontre vraiment les SDF, ou on peut discuter et rigoler avec ces personnes isolés, ou on peut aider les infirmières à examiner les personnes arrivant.","(Mal des transports, Contre) (Maraude facultative, Pour) (Interagir avec les SDF, Pour)",163.0,"['Contre', 'Pour', 'Pour']","['Mal des transports', 'Maraude facultative', 'Interagir avec les SDF']","(mal des transports, Contre)
(difficulté de contact avec les SDF, Contre)
(alternatifs à la maraude, Pour) 
"
40,1958,12/06/2012,Femme,"J'ai beaucoup apprécié cette expérience qui permet de rencontrer des gens que nous croisons dans la rue tous les jours sans savoir trop quoi penser, de découvrir leur histoire et leur parcours, de discuter...  C'est également très intéressant de comprendre comment les aides fonctionnent, de jour comme de nuit, pour une prise en charge dans l'instant comme des mesures pour le long cours (avec des assistantes-sociales...)  Par ailleurs toute l'équipe du Samu social est très sympathique!","(rencontres avec des gens, Pour)(compréhension du fonctionnement des aides, Pour)(équipe du Samu social, Pour)",96.0,"['Pour', 'Pour', 'Pour']","['rencontres avec des gens', 'compréhension du fonctionnement des aides', 'équipe du Samu social']","(Expérience, Pour), (Aides du Samu social, Pour), (Équipe du Samu social, Pour) 
"
41,1968,26/05/2012,Femme,"J'ai été très bien accueillie par l'ensemble de l'équipe du samu social. Il y a une ambiance très chaleureuse et tout le monde a participé à ma prise en charge.  Pendant la double écoute, j'ai été émue par la détresse des personnes qui appellent pour la majorité quotidiennement pour une place en centre, certains après avoir été chassés des urgences de nos CHU.  Durant la maraude, on réalise que le simple fait de s'arrêter et serrer la main aux personnes vivants dans la rue leur apporte déjà quelque chose; l'équipe les connait personnellement et son action permet de lutter contre l'exclusion sociale même si des moyens plus importants seraient bien évidemment nécessaires.  Au final, c'est une expérience enrichissante, qui éclaire sur un aspect de la société, masqué le plus souvent.","(conditions des sans-abris, Neutre)(exclusion sociale, Contre)(travail du samu social, Pour)",172.0,"['Neutre', 'Contre', 'Pour']","['conditions des sans-abris', 'exclusion sociale', 'travail du samu social']","(accueil du SAMU social, Pour)
(système de prise en charge des personnes en détresse, Neutre)
(action du SAMU social, Pour) 
"
